"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"177849392336867330","","","2012-03-08 20:12:54 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Happy International Women's Day! Proud to be part of a growing social enterprise movement, many led by amazing women! Shout out to you all!","","","",""
"177577103867396096","177540032482127872","14947636","2012-03-08 02:10:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Mbwana haha! Love the pic of you on the dog sled! Looks like you're having a wonderful time. Enjoy the rest of your trip!","","","",""
"174381846702985217","174171014090072064","14832465","2012-02-28 06:34:06 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@jeremyhiggs Thanks! Look forward to chatting with you further!","","","",""
"169468392678494208","169243785652486145","88704215","2012-02-14 17:09:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@haddockdan Thanks! And thanks for following! :)","","","",""
"166706022642237441","","","2012-02-07 02:13:07 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","So energized after speaking with people looking to make a difference in Africa!...AND who know the Africa beyond just a safari destination.","","","",""
"165228503229403136","","","2012-02-03 00:21:59 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Loving the female representation in energy enterprises chosen as @echoinggreen semi-finalists! @Solar_Sister @livelyhoodsorg @frontiermkts","","","",""
"165174208765239296","","","2012-02-02 20:46:14 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is excited to be selected as an @echoinggreen Semi-Finalist!: http://t.co/mzh2CS11 #EG2012Fellowship","","","","http://ht.ly/8Q9z7"
"165169813784768512","","","2012-02-02 20:28:46 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@RiseSolar How is Uganda?? Do you have a blog we can follow? Say hi to the @Solar_Sister folks for us!","","","",""
"162039240887246848","","","2012-01-25 05:09:00 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Tayo_Akinyemi: @Mbwana just shouted out @angazadesign  live on @thenextweb. Nice.","162026630489976832","109293883","2012-01-25 04:18:53 +0000",""
"161497089136787456","","","2012-01-23 17:14:41 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Mbwana: M-Pesa in Tanzania stats straight from telco - Over 3M active users with over 8M registered customers #mobilemoney http://t. ...","161477977366994945","14947636","2012-01-23 15:58:44 +0000","http://thecitizen.co.tz/sunday-citizen/40-sunday-citizen-news/19119-special-reportprofitability-not-room-is-the-issue-in-telecoms-industry.html,http://thecitizen.co.tz/sunday-citizen/40-sunday-citizen-news/19119-special-reportprofitability-not-room-is-the-issue-in-telecoms-industry.html"
"160922723256770560","","","2012-01-22 03:12:21 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Angaza Design plans to revolutionize energy access with mobile money pay as you go | Afrinnovator http://t.co/7Hzgczq8 via @afrinnovator","","","","http://afrinnovator.com/blog/2012/01/22/angaza-design-plans-to-revolutionize-energy-access-with-solite-mobile-money-pay-as-you-go/"
"160896418951868417","","","2012-01-22 01:27:50 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @UN: #Energy is everything.  It's now the Int'l Year of Sustainable #Energy4All. Video: http://t.co/yETHR06i via @SGenergyforall @unf ...","160829073424265216","14159148","2012-01-21 21:00:13 +0000","http://ow.ly/8wn6H,http://ow.ly/8wn6H"
"160130238708334593","","","2012-01-19 22:43:18 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","&lt;--- Jealous!
 Have fun! :) “@Catapult_Design: We're heading to @Invent4Humanity's 2012 Tech Exchange Fair next week in Geneva ...","","","",""
"160089547294769152","","","2012-01-19 20:01:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is excited to be speaking at and attending the @SkollWorldForum in late 
March! Anyone else headed to this conference?","","","",""
"159720567627460610","","","2012-01-18 19:35:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Great turnout, Congrats! “@CSTSSCU @socialedge: 175 social entrepreneurs just completed Value Proposition, now ready for Target Market #GSBI","","","",""
"158396454556274688","","","2012-01-15 03:53:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Agreed! “@chelcap: Why off-grid solar energy is the ultimate impact investment  http://t.co/v4l3SJFq #impinv #socent #bop #solar”","","","","http://bit.ly/xZs8qo"
"157651204753727489","","14947636","2012-01-13 02:32:30 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Mbwana See you in SF tomorrow for happy hour!","","","",""
"156778692411006976","156599590676738048","324506312","2012-01-10 16:45:27 +0000","web","@oneboxpower Thank you! We really appreciate it. Keep up the great work you are doing as well!","","","",""
"156425990963347456","156290630266519552","190116217","2012-01-09 17:23:57 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@StartSomeGood Thanks! You guys are doing great work as well! Keep it up :)","","","",""
"156289756941123584","","","2012-01-09 08:22:36 +0000","web","Just finished our @echoinggreen Fellowship application! http://t.co/JexPqC0A #EG2012Fellowship","","","","http://ht.ly/8knf6"
"155417896753963010","","","2012-01-06 22:38:08 +0000","web","Angaza featured in great article in Science Careers about social entrepreneurship and Thane Kreiner's work at the GSBI! http://t.co/YvfpzQhA","","","","http://bit.ly/rUPNlv"
"155413756611014656","","15794397","2012-01-06 22:21:41 +0000","web","@Catapult_Design Thanks for the RT!","","","",""
"155178361726050304","","","2012-01-06 06:46:19 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Help make it happen for Angaza Design: Clean, solar light for Africa on #indiegogo http://t.co/oKB57DWx","","","","http://igg.me/p/52568?a=324577&i=twtr"
"147813896789561344","","","2011-12-16 23:02:33 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Catapult_Design: San Francisco! We're hosting a holiday party tonight with our cohorts at Mission*Social and you're all invited!  ht ...","147791754010181632","15794397","2011-12-16 21:34:34 +0000","http://twitpic.com/7u69mq,http://twitpic.com/7u69mq"
"145927278126317569","","32377320","2011-12-11 18:05:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Solar_Sister @ThaneKreiner Thanks for the wonderful photos and quotes of our SoLite in action! Hope your trip is going fabulously! #solar","","","",""
"145926893789650944","","","2011-12-11 18:04:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Solar_Sister: Visiting @Solar_Sister Lydia's mother in Kapchorwa - showed her the new @Angazadesign light...""This is the best"" she says!","145917826715222016","32377320","2011-12-11 17:28:15 +0000",""
"144871032765956096","","","2011-12-08 20:08:40 +0000","web","Apply to GSBI 2012! http://t.co/nhE7Q44o GREAT social venture incubator that will help you scale your impact. Ask us for any app advice!","","","","http://bit.ly/sOyLJO"
"144853086312214528","","","2011-12-08 18:57:21 +0000","web","Social entrepreneurs, take note: Fast Co.Exist has some great commandments... http://t.co/4uaC10Jc","","","","http://www.fastcoexist.com/1678942/the-10-essential-steps-to-successful-social-entrepreneurship?mid=54"
"142335339317571584","","","2011-12-01 20:12:44 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","GIVE solar light, GET solar light! Help Angaza Design eradicate energy poverty on #indiegogo and get some cool perks! http://t.co/oKB57DWx","","","","http://igg.me/p/52568?a=324577&i=twtr"
"138739911007281152","","","2011-11-21 22:05:47 +0000","web","Do you love the great outdoors? So does Angaza. Help us understand your love with the short survey! http://t.co/I08psBsF","","","","http://wharton.qualtrics.com/SE/?SID=SV_cwjYwSzTWwaXfk8"
"130788485706682368","130742519448350722","32377320","2011-10-30 23:29:39 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Solar_Sister It went well! Glad to hear you heard good things. Also need to catch up with u bout stuff..I'll shoot you an email tomorrow :)","","","",""
"130737276098588672","130736238666842112","32377320","2011-10-30 20:06:10 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Solar_Sister No way! Ya I was at @InvestorsCircle! Saw the big @SVNetwork gathering on Friday morning..too bad we missed each other!","","","",""
"129796531749527552","","","2011-10-28 05:47:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @scheuster: Africa has more mobile phone users than the US.  #citizenmedia #socent http://t.co/oDZLAIuj","129596558374215680","34237844","2011-10-27 16:33:21 +0000","http://www.economist.com/blogs/prospero/2011/10/development-africa,http://www.economist.com/blogs/prospero/2011/10/development-africa"
"128679712280158208","","","2011-10-25 03:50:08 +0000","<a href=""http://www.facebook.com/apps/application.php?id=404596412628&ref=ts#!/apps/application.php?id=404596412628"" rel=""nofollow"">Work For Us</a>","Job: Director of Electrical Engineering (San Francisco, CA) http://t.co/6szfLyJ4 #Jobs","","","","http://bit.ly/rMOLV6"
"128624681392668672","","","2011-10-25 00:11:28 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is excited to head to Philadelphia this week to pitch to @InvestorsCircle!","","","",""
"128575899640672256","","","2011-10-24 20:57:37 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","To all our friends in Kenya: be safe!!","","","",""
"126539850051616768","","","2011-10-19 06:07:05 +0000","web","Great blog post by @Catapult_Design: http://t.co/HOATJp6K ... What does ""designing for the BoP"" mean? Plus 5 strengths of design thinking...","","","","http://catapultdesign.org/recent-blogs/5myths"
"119849056448167936","","","2011-09-30 19:00:16 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Are you an electrical engineer-version of MacGyver? Angaza wants to talk to you. http://t.co/gu4EWlpL","","","","http://bit.ly/pzgJx5"
"118537234466082816","118529348650287104","227853785","2011-09-27 04:07:33 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@andrewjdupree Thanks! SoLite retail price depends highly on market and who's selling it...but around $50-60. You're working with Inveneo?","","","",""
"117368953961070592","","24451623","2011-09-23 22:45:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@jennyprosser I'm a female social entrepreneur (in the 
US) very interested in the 
Ashoka fellowships! Who should I contact here?","","","",""
"117281553951887360","","86482553","2011-09-23 16:57:56 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@enamara @Solar_Sister : So glad lights have arrived in Uganda and that you like the brightness!!! Keep us posted!","","","",""
"116956270103240705","","","2011-09-22 19:25:22 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks @CSTSSCU! ""Vote for #GSBI alum @angazadesign as the most promising Entrepreneur &lt;25!  http://t.co/obTmRkQX #socent #Africa #solar”","","","","http://buswk.co/qLUhoU"
"116409620968378368","","","2011-09-21 07:13:11 +0000","web","Angaza Co-Founders featured in Businessweek's ""Top 25 Entrepreneurs &lt;=25""! http://t.co/mfSoGbSS Please vote for us!: http://t.co/7QhkaaCU","","","","http://images.businessweek.com/slideshows/20110915/2011-finalists-america-s-best-young-entrepreneurs/slides/4,http://www.businessweek.com/smallbiz/2011youngentrepreneurvote/"
"114807894532292608","","","2011-09-16 21:08:29 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza at SOCAP!: Thx for the shoutout  @andylieberman “@CSTSSCU: #SoCap, Clean Energy, and Mike Tyson http://t.co/KTZU3Lam #impinv”","","","","http://bit.ly/nA0cGh"
"113870660681478144","","","2011-09-14 07:04:15 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Solar panels work well, even in conditions that you wouldn't think. Dispelling myths via @fastcompany http://t.co/89b4xqK","","","","http://bit.ly/oyZ9XX"
"113818387519516673","","","2011-09-14 03:36:32 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Just a couple more days to apply -- http://t.co/F6IkIoK","","","","http://angazadesign.com/files/Angaza-Design_DirectorofEngineering-EE.pdf"
"113460876815769600","","","2011-09-13 03:55:55 +0000","web","Imagine if you could build microfinance lending, literally, into every product that needed a loan. Exciting news from Angaza coming soon!","","","",""
"112305891231023104","","","2011-09-09 23:26:25 +0000","web","RT @Catapult_Design: Come to ""Catapult 2011 Celebration!"" Thursday, October 6 from 6:00 pm to 9:00 pm. Join us for our third annual... h ...","109658669486055424","15794397","2011-09-02 16:07:18 +0000","http://fb.me/RAIAevT6,http://fb.me/RAIAevT6"
"112287896597315584","","","2011-09-09 22:14:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Listening to Craig, the creator of Craigslist at #SOCAP11! A self-proclaimed nerd...love it!","","","",""
"111864013960392704","","","2011-09-08 18:10:33 +0000","web","Country dev'ing largest wind farm, already the largest geothermal source, & is the seed mkt for a solar laptop:Kenya! http://t.co/QQy7r1E","","","","http://www.renewableenergyworld.com/rea/news/article/2011/09/for-large-companies-kenya-represents-fertile-ground?cmpid=SolarNL-Thursday-September8-2011"
"111580470453604352","","","2011-09-07 23:23:51 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Loving SOCAP! #SOCAP11 Almost the end of a wonderful Day 1! Only two days left???","","","",""
"111179378012073985","","","2011-09-06 20:50:03 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Stima_Systems: Unofficial SOCAP beer event for all energy entrepreneurs tonight, 8pm, at The Tempest on 431 Natoma St.  Leaving from ...","111152922175352832","256657660","2011-09-06 19:04:56 +0000",""
"109892644351639553","","","2011-09-03 07:37:02 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Stand-up comedy informs product design - loving Fast Company right now. http://t.co/HwbuYYt","","","","http://bit.ly/rdn4ZP"
"109762360905965569","","15593826","2011-09-02 22:59:20 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@heatherfleming Thanks chica!","","","",""
"109143509008793600","","","2011-09-01 06:00:14 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Do you consider yourself an electrical engineer version of MacGyver? Angaza Design wants to hear from you! http://t.co/X7Vpw6v","","","","http://bit.ly/qx82Vm"
"108405684038680578","108303609334218752","32377320","2011-08-30 05:08:23 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Solar_Sister Not trying an Angaza light as well for the power outage?? ;P #nopowerinRI","","","",""
"107561847019937792","","","2011-08-27 21:15:17 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Another excellent solar light industry rundown by Yotam Ariel http://t.co/ptBWGrg","","","","http://bit.ly/oymJx5"
"107261625597313026","","","2011-08-27 01:22:19 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Angaza begins shipment of SoLite-1! Press release for your viewing pleasure... http://t.co/BlcZrPB","","","","http://bit.ly/oZDdiQ"
"107252329912348672","","","2011-08-27 00:45:22 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","I'm attending SOCAP11! My Pathable profile: http://t.co/NJZrQZ3 Let me know if you'll be there too, as I'd love to connect! #SOCAP11","","","","http://bit.ly/opymim"
"106804862951501824","106803924979294208","208054507","2011-08-25 19:07:18 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@Give2GetJobs Ya, I feel ya! VERY expensive. Will attempt to share exciting events/thoughts/speakers through Twitter!","","","",""
"106513195539251200","","","2011-08-24 23:48:19 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","About to take the financial plunge and buy a SOCAP ticket...let me know if you'll be there too! #SOCAP11 #socent","","","",""
"106082123953352705","","","2011-08-23 19:15:23 +0000","web","Angaza Design is hiring a Director of Electrical Engineering to join our team in San Francisco! http://t.co/t9wLcen","","","","http://www.angazadesign.com/files/Angaza-Design_DirectorofEngineering-EE.pdf"
"104618741379239937","","","2011-08-19 18:20:26 +0000","web","RT @kiwanja: R/T @ksjhalla Building tech is easy. Building process, intrinsic incentives & community is what every techie must grapple with.","104616144308146176","11991612","2011-08-19 18:10:07 +0000",""
"104599266802139137","","","2011-08-19 17:03:03 +0000","web","RT @iftf: 13-Year-Old Makes Solar Power Breakthrough by Harnessing the Fibonacci Sequence - http://t.co/LCV3Zia #TechTYF #AltEnergy #Kid ...","104331138746683392","14620544","2011-08-18 23:17:36 +0000","http://bit.ly/pdT71N,http://bit.ly/pdT71N"
"104017279234215936","","","2011-08-18 02:30:26 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","""...the future really is ours to create, in a world we dare to imagine together"" Just finished #thebluesweater and loved it! @acumenfund","","","",""
"103905364390588416","","9017382","2011-08-17 19:05:43 +0000","web","@whiteafrican Seems like the contact form on your website is down, can Angaza reach out to you via email?","","","",""
"103880609901985792","","","2011-08-17 17:27:22 +0000","web","RT @Catapult_Design: Most valuable company in the world? Lessons we can learn from Apple in the BoP product and service industry.... htt ...","103877886842372096","15794397","2011-08-17 17:16:32 +0000","http://fb.me/1c1R3UCI3,http://fb.me/1c1R3UCI3"
"103880104677085188","","197378295","2011-08-17 17:25:21 +0000","web","@yuKenya Is there a corporate email address for general inquiries? I don't see one on the 'Contact Us' page of your website...","","","",""
"103520299735199744","","","2011-08-16 17:35:37 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Some talented folks working on addressing the $1 trillion energy market in the BoP, including our very own CEO! http://t.co/rEsyfiQ","","","","http://bit.ly/pYzrK5"
"103511959818866688","","","2011-08-16 17:02:29 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GSBI morning session: Micro-franchising by Jason Fairbourne...replicable for-profit economic solutions to alleviate poverty! #bop #socent","","","",""
"102626323079512064","","","2011-08-14 06:23:16 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","""the ability to address societal issues is integral to profit maximization instead of treated outside the profit model…http://t.co/2QMakvc","","","","http://bit.ly/o4S3Aw"
"102137376389865472","","","2011-08-12 22:00:22 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","BoP Success Fridays: Grameen Shakti in Bangladesh http://t.co/cij7Ild","","","","http://bit.ly/roaJMV"
"102109515620696064","102094168058376192","15794397","2011-08-12 20:09:40 +0000","web","@Catapult_Design Thanks for the love!","","","",""
"101918005243543552","","","2011-08-12 07:28:40 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","For the first time ever, the Angaza SoLite is available for direct sale in the US!  http://amzn.to/oFUbnX","","","",""
"101148304594845696","","","2011-08-10 04:30:09 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","The concept of micro-lending started in 1976 with a loan of $27 to 42 villagers. 7 years later, @grameenbank was born. http://bit.ly/ntMG2q","","","",""
"101125886186762240","","","2011-08-10 03:01:04 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Sundays: Best thought leadership piece of the prev. week; Tuesdays: Interesting statistic; Fridays: Article about a successful BoP company","","","",""
"101125422607114240","","","2011-08-10 02:59:14 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","In an effort to better contribute to the thought leadership of BoP space, Angaza is organizing a new social media strategy! Details next....","","","",""
"100718070607265792","","9017382","2011-08-09 00:00:33 +0000","web","@whiteafrican Your website contact form doesn't seem to be working. We'd like to reach out!","","","",""
"96744284220428289","","","2011-07-29 00:50:09 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Very excited to be participating in the Global Social Benefit Incubator program in a week! Can't wait to meet the fellow socents! #socent","","","",""
"95523812443045889","","","2011-07-25 16:00:26 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","#NYT video covers the emergence of solar LED lights in Kenya, and their effects http://bit.ly/prtJaj","","","",""
"95328687959977984","","","2011-07-25 03:05:04 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Conspicuous consumption of the top of the pyramid in Africa is breeding anger at the bottom. Great piece from the #NYT http://bit.ly/qPg2rR","","","",""
"94531871605669888","","","2011-07-22 22:18:49 +0000","web","RT @NextBillion: Via @IDBnews Beyond BASE: The Needs Are Here Now, So Are the Markets, new themes of #BoPbiz emerging http://cot.ag/nHPk ...","93677346921512960","26857202","2011-07-20 13:43:14 +0000",""
"93421876721889280","","","2011-07-19 20:48:05 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Angaza is officially San Franciscan! What a beautiful and effortless place to make it official: SF City Hall http://on.fb.me/pbz6ok","","","",""
"93005905184030720","","","2011-07-18 17:15:10 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","Cutting maternity fees in SL is saving lives but a long-term solution to $, staff, & electricity is needed! Got an ide…http://bit.ly/nNT0WK","","","",""
"91766702613856256","","","2011-07-15 07:11:01 +0000","<a href=""http://social.verticalresponse.com/"" rel=""nofollow"">VerticalResponse Social</a>","""For an industry with as much momentum as solar, it’s a healthy reminder that only 1% of US electricity is solar"" http://bit.ly/n2CCt5","","","",""
"90649685085274112","","","2011-07-12 05:12:23 +0000","web","Rising diesel prices, rent-able solar lanterns, and watching solar-powered TV: Bottom-up solar solutions in Cambodia! http://t.co/y5PBkFb","","","","http://www.renewableenergyworld.com/rea/news/article/2011/04/off-grid-solar-solutions-shine-in-low-income-rural-cambodia"
"90286072466116608","","","2011-07-11 05:07:31 +0000","web","""Developing nations spent more on renewable energy utility projects, $72 billion, than developed ones, at $70 billion."" http://t.co/QaLGq8x","","","","http://www.usatoday.com/money/industries/energy/2011-07-07-green-energy-spending_n.htm"
"75594576873795584","","84703088","2011-05-31 16:08:46 +0000","web","@ellejel from @NextBillion covers the distribution strategy of Angaza & offers 3 important takeaways for any @BopBiz: http://bit.ly/mw8AeH","","","",""
"71642397095895041","","","2011-05-20 18:24:13 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Well said @Catapult_Design!: ""Too much focus on making products affordable, not enough on re-thinking financing."" We agree!","","","",""
"66675848970903553","","","2011-05-07 01:28:55 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Great to read about the awesome initiatives at the 2011 Sankalp Forum...but really? Where are all the female award winners?","","","",""
"65173536016314368","","","2011-05-02 21:59:16 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","One thing I'll miss when we move into real office space? Coffee shop ambience, and the random conversations of strangers next to you!","","","",""
"63343261867188226","","","2011-04-27 20:46:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Excited to be part of GSBI 2011! “@socialedge: These 20 social entrepreneurs will change the world: GSBI Class of 2011 http://t.co/KyBHbYp""","","","","http://ow.ly/4Ih9J"
"58589415349559296","","","2011-04-14 17:56:19 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks Yoga! Rock on. “@indrayudha: I just invested in Angaza Design on 33needs. Here's how you can too. http://t.co/gLNCi2v""","","","","http://www.33needs.com/ventures/angaza-design?sms_ss=twitter&at_xt=4da51bd5cf01e86b,0"
"56047523885875200","","5520332","2011-04-07 17:35:45 +0000","web","@msuster Angaza Design is a for-profit venture bringing clean and affordable energy to the developing world!  http://www.angazadesign.com","","","",""
"53582405029728257","","","2011-03-31 22:20:15 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks @joshtetrick and @33needs! Great, In-depth article about the what/why of @angazadesign http://t.co/FEGjwFs #socent #crowdfunding","","","","http://ow.ly/4qJgQ"
"51075177240477696","","","2011-03-25 00:17:25 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Invest in Angaza. Bring light to East Africa. Change lives. Get 100% of your money back. Simple! 33needs.com/AVunTX @33needs #socent #bop","","","",""
"50315510272892928","","","2011-03-22 21:58:47 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Invest in Angaza. Bring light to East Africa. Change lives. Get 100% of your money back. It's that simple! www.33needs.com/AVunTX @33needs","","","",""
"49887235910275073","","","2011-03-21 17:36:58 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thanks @Jon_Fant for the investment! We are at 11%! @33needs","","","",""
"49886812625309696","","","2011-03-21 17:35:17 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Jon_Fant: @33needs Would like to see Angaza www.33needs.com/AVunTX get the funding they need.","49883445937176576","251844496","2011-03-21 17:21:54 +0000",""
"48874787719749632","","","2011-03-18 22:33:52 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Thank you for the investment!! It means so much that you've helped bring us closer to our goal! @sue_anne @33needs","","","",""
"48485025192230912","","","2011-03-17 20:45:05 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","New offer terms for Angaza on @33needs ! 100% pay back on your investment! Visit http://t.co/mZaa0vb Help us illuminate the world! #socent","","","","http://bit.ly/f9O4CW"
"47854784727887872","","","2011-03-16 03:00:44 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angaza is hiring a Director of Business Development! http://t.co/0dQHngS #socent #socialentrepreneurship #jobs","","","","http://angazadesign.com/dirbizdev.html"
"47027657354903552","","","2011-03-13 20:14:01 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Check out this awesome new crowd-funding platform: @33needs, and consider making an investment in Angaza! http://t.co/k1ayKJI","","","","http://www.33needs.com/ventures/angaza-design"
"32975005050478592","","","2011-02-03 01:33:48 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Off to Tanzania to meet with @EandCoEnergy, @BRACworld, and other inspiring organizations!","","","",""
"31884640054681600","","","2011-01-31 01:21:05 +0000","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Getting ready for my trip to Dar es Salaam and Arusha, Tanzania! Mission? Attract investment and build partnerships for Angaza! #socent #bop","","","",""
